Review,DS,Bank Name,data_source,Bank ID,Sentiment_gen,Positive_gen,Negative_gen,Neutral_gen,Mixed_gen,MajoritySentiment,Pilar,Sentiment_Value,Predicted_Pilar
"Convenient locations, and filled with friendly employees.",05/10/2019 13:56:38,First Bank of Greenwich,maps,6,POSITIVE,0.988223671913147,5.133783633937128e-05,0.0116701666265726,5.4789114074083045e-05,POSITIVE,Social Internal,1,Social Internal
Extremely slow at getting to help you and made me wait 25min+ for a simple task. Go to another branch if you need any kind of help or support,08/08/2020 15:22:16,Essex Savings Bank,maps,4,NEGATIVE,0.0052930554375052,0.9882408976554872,0.0055943890474736,0.0008715628064237,POSITIVE,Other,1,Social External
Had a good experience setting up an account here,10/30/2021 13:12:45,Essex Savings Bank,maps,4,POSITIVE,0.8264799118041992,0.0125198727473616,0.0937198773026466,0.0672803595662117,POSITIVE,Other,1,Social External
"Good, normal experience.",09/23/2022 19:02:31,Essex Savings Bank,maps,4,POSITIVE,0.95112407207489,0.0020793734584003,0.0375826507806777,0.0092139830812811,POSITIVE,Other,1,Social External
Absolutely the best banks in CT,11/13/2019 21:28:17,Essex Savings Bank,maps,4,POSITIVE,0.9857936501502992,0.000206707365578,0.0138512458652257,0.000148387189256,POSITIVE,Other,1,Social External
I opened a savings and checking account at Thomaston  Savings Bank and I couldn’t be happier! Anila helped me and she was so pleasant and kind. I’m looking forward to many happy years at this bank.,10/31/2022 16:51:12,Essex Savings Bank,maps,4,POSITIVE,0.9994839429855348,4.328278737375513e-05,0.0004604764981195,1.2337523003225216e-05,POSITIVE,Other,1,Social External
I think this is the best bank I have ever dealt with. The manager Anila is amazing she is always very helpful and extremely nice.,08/29/2022 17:46:16,Essex Savings Bank,maps,4,POSITIVE,0.9992765784263612,3.712951729539782e-05,0.0006337402155622,5.248649904388003e-05,POSITIVE,Other,1,Social External
Essex Savings Bank is one of the newer banks in town. I have had occasion to do business with them a few times now. Both transactions went smoothly. The tellers are friendly and competent And don't get rattled when there's a Crush of customers. Drive-thru and ATM convenient,02/11/2020 00:03:51,Dime Bank,maps,3,POSITIVE,0.982893407344818,0.0001857946190284,0.0167985260486602,0.00012228351261,POSITIVE,Social External,1,Social External
Horrible for business accounts. If you use the debit card then that counts towards your daily usage so you can no longer withdraw funds from the ATM after you use a purchase in a store unacceptable for a business as far as I'm concerned. Can't use the debit card at the gas pump because it flags it for some type of fraud protection it's really just an all-around bad experience we'll be changing back to Bank of America.,04/07/2021 22:21:55,Dime Bank,maps,3,NEGATIVE,9.679373033577576e-05,0.99904602766037,0.0008472225745208,9.882163794827648e-06,POSITIVE,Environmental,1,Social External
"Great local bank, awesome customer service, good rates and offerings. Been coming here for just a year now but am quite happy all around with the service!",03/20/2023 16:17:46,First Bank of Greenwich,maps,6,POSITIVE,0.99957674741745,3.3334235922666267e-05,0.0003282938268966,6.165335071273148e-05,POSITIVE,Social External,1,Social External
This bank is great & local never have to give them my ID cause they know most of there clients by name. very friendly great group of people. Fixed multiple problems i have had and they cut over draft fee all the time great bank.,05/15/2020 20:23:36,First Bank of Greenwich,maps,6,POSITIVE,0.99558025598526,0.0010441727936267,0.0020131911151111,0.0013624153798446,POSITIVE,Social External,1,Social External
Fantastic and Friendly Staff It's always a pleasure when I have to bank here.,03/22/2018 12:20:13,First Bank of Greenwich,maps,6,POSITIVE,0.9988760352134703,6.179996853461489e-05,0.0009675917681306,9.45909705478698e-05,POSITIVE,Social Internal,1,Social Internal
The “24-hour” ATM has inconsistent hours. How does that make sense?,05/28/2022 00:11:29,First Bank of Greenwich,maps,6,NEGATIVE,0.0007198384264484,0.9197427034378052,0.0766758695244789,0.0028615915216505,POSITIVE,Other,1,Social External
Highly friendly and very helpful with any questions,06/11/2019 19:15:35,First Bank of Greenwich,maps,6,POSITIVE,0.9995689988136292,2.980746648972854e-05,0.000388713175198,1.246757346962113e-05,POSITIVE,Other,1,Social External
Always perfect,07/01/2016 13:10:15,First Bank of Greenwich,maps,6,POSITIVE,0.9990741014480592,6.965859211049974e-05,0.0008138255216181,4.237076063873246e-05,POSITIVE,Other,1,Social External
todos muy complasientes,01/04/2018 14:51:18,First Bank of Greenwich,maps,6,POSITIVE,0.9733115434646606,0.0066596530377864,0.019705282524228,0.0003235173353459,POSITIVE,Other,1,Social External
Everyone was so helpful opening my accounts . It was seamless. Love the main branch in Thomaston. Keep them happy. You have a well oiled machine. Give them a Friday lunch delivered to them . Wonderful crowd and they deserve it. Will never have to change banks due to your employees that work there.,03/16/2022 21:32:01,Citizens Bank,maps,21,POSITIVE,0.9988625049591064,2.8806685804738663e-05,0.0010611870093271,4.746824924950488e-05,POSITIVE,Social Internal,1,Social Internal
Horrible experience as well I agree with the customer that spoke up about poor customer service. I contact my loan officer for a mortgage. He doesn’t answer the phone so then I text and email. I’ll ask a three to four part question because I’m a first time home buyer and have questions. He’ll respond exactly a week later with the shortest amount of words possible and misspell half his words which does t make any sense. Then he’ll respond to one out of my four questions. Which frustrates me. I also agree with the loss of paperwork. The paperwork I sent he claim to never received them. Till I contact the manager and she finds them in one minute. Now I’m advised to email both parties. But this happens more times than one or two and the manager is constantly making excuses for him! This will be the last time I deal with this bank and I will tell all my friends and family to stay away. In addition I email these two individuals about the conditions of my paperwork so I can make closing deadline and three emails in no response. I agree 100 and 10 percent with the review on poor customer service and when the bank responds how can they make this better…. Get new employees who care about there job. I’m sick and tired of corporate America protecting there own and making excuses anyone can clearly see these individuals don’t care. If I’m challenged on this I will post all my emails and responses and every potential customer will see. If I lose this deal due to the bank I’m going to seek funds of the money I invested. For the record my name is Andre Stavis,08/20/2021 14:31:47,Citizens Bank,maps,21,NEGATIVE,0.0039052192587405,0.9252747893333436,0.0021471970248967,0.0686727315187454,POSITIVE,Environmental,1,Environmental
"Only have had Great experiences with this bank. The branch manager, Gabriel has been Awesome, and very helpful.",09/12/2023 13:36:19,Citizens Bank,maps,21,POSITIVE,0.9801214933395386,0.0008963901782408,0.0030365178827196,0.0159456171095371,POSITIVE,Other,1,Social External
"Never go here for a mortgage. Both my husband and I, and another set of family members had horrible experience. There was no communication, they never return calls. They did not understand that renters need a general time line in order to give notice to move out. They don’t even push to meet a mortgage contract deadline (the sellers had to keep signing a mortgage extension which they weren’t happy about). There was even times that paperwork wasn’t correctly filled out for buyers to sign. Do yourself a favor and go elsewhere when trying to buy a home.",12/27/2019 00:06:46,Citizens Bank,maps,21,NEGATIVE,0.0019162471871823,0.99116450548172,0.0066867335699498,0.0002324592933291,POSITIVE,Social External,1,Social External
"I have been banking with Thomaston Savings for over 28 years now I have my mortgage, checking ,savings and Roth accounts with them have never had a problem... they have a very professional and personal staff I wouldn't do my banking anywhere else",10/06/2022 11:47:02,Citizens Bank,maps,21,POSITIVE,0.8731343746185303,0.0051804245449602,0.1214529126882553,0.0002322760265087,POSITIVE,Social Internal,1,Social Internal
"I have been banking with Thomaston Savings Bank for 55 years and have always received very
friendly service.",07/12/2021 12:47:39,Citizens Bank,maps,21,POSITIVE,0.9481029510498048,0.0004110386071261,0.0513578094542026,0.0001282077428186,POSITIVE,Social External,1,Social External
"It's fine, but go to the one down the road a bit near Cumberland Farms for the best TSB service.",11/07/2017 14:01:47,Citizens Bank,maps,21,MIXED,0.1258024275302887,0.0102832801640033,0.0298660509288311,0.8340482711791992,POSITIVE,Social External,1,Social External
"Update - Jul 2020: upon hearing of the displeasure with my service, the branch manager reached out to our family to personally apologize and connect with us. The issue was resolved quickly and is imagine this is the service everyone is familiar with in banking with this branch. If you’re local, don’t hesitate to check out this bank.

Very unhappy with the service from this branch. Our family is working with this branch to handle finances from our late Uncle. As if dealing with the grief from his passing wasn’t hard enough, we are having to go through extra work to get our inheritance from this bank.

It’s been very difficult to work with them from afar - My family being in Maryland and myself in California. Twice we’ve received bank checks without being signed, at which time we’ve had to send them back for re-issuing.

Would not recommend this bank unless you live local and can proofread every document you receive from them in person— to save yourself the time.

Update: I’ve moved this up to 3 stars as upon seeing this review, the bank quickly course corrected with a sincere apology!! That’s good cuestiones service. I wish the issue didn’t happen in the first place, but I appreciate the way they handled the situation once this was escalated.",03/09/2021 18:45:28,Jewett City Savings Bank,maps,10,MIXED,0.0128419818356633,0.255964994430542,0.0033644514624029,0.7278285622596741,POSITIVE,Environmental,1,Environmental
I have dealt with many banks over my lifetime. Thomaston Savings is by far the best. The staff is incredibly helpful with any situation..,01/27/2021 13:01:56,Jewett City Savings Bank,maps,10,POSITIVE,0.9973324537277222,5.163331661606208e-05,0.0025863922201097,2.952881004603114e-05,POSITIVE,Social Internal,1,Social Internal
I have always received awesome service here . You enter the Bank and it is always warm and welcoming. If they can’t answer your questions or solve your problem they will find the answer,10/12/2020 15:30:16,Jewett City Savings Bank,maps,10,POSITIVE,0.996986210346222,0.000406592094805,0.0022748762276023,0.0003323119017295,POSITIVE,Social External,1,Social External
"Always efficient, polite, accommodating knowledgeable and ready to help.",09/23/2019 20:17:38,Jewett City Savings Bank,maps,10,POSITIVE,0.99455726146698,4.963951141689904e-05,0.0052845855243504,0.0001085285985027,POSITIVE,Other,1,Social External
"The staff is always pleasant and helpful. I've never had a problem with this bank or the staff at this branch specifically. I highly recommend them for checking/savings accounts, especially since there's no monthly fee for having the accounts.",04/08/2021 18:49:13,Milford Bank,maps,12,POSITIVE,0.9995315074920654,6.76272320561111e-05,0.0003810451016761,1.981329842237756e-05,POSITIVE,Environmental,1,Environmental
This bank is a hassle they are rude and don’t know what they are talking about and they mess up every time we go I will never go there again and the one at the bottom of the hill is way better!,08/19/2019 17:36:42,Milford Bank,maps,12,NEGATIVE,0.0355878174304962,0.6149997115135193,0.0110492212697863,0.3383632302284241,POSITIVE,Other,1,Social External
"Fantastic experience.  Felt like how traditional banking used to be.  Attention to detail, personal relationships and dealing with locals, not strangers answering 1-800 numbers from across the country.   Chris Griffiths from the Branford office walked me through the refinance process, and I could not be happier.  I look forward to a long relationship with GSB.",03/11/2022 16:26:45,M&T Bank,maps,20,POSITIVE,0.9991766810417176,4.546900891000405e-05,0.0007603328558616,1.7500800822745077e-05,POSITIVE,Social External,1,Social External
if i could give 10 stars i would. the staff at the park street guilford savings branch are always extremely helpful and help me solve any problems i have as quickly as they are able. i highly recommend anyone to open an account with them,02/11/2020 14:18:43,M&T Bank,maps,20,POSITIVE,0.995370090007782,0.0001356584980385,0.0044176648370921,7.662630378035828e-05,POSITIVE,Environmental,1,Environmental
"Went to this bank for the first time today to cash a check, and was frustratingly disappointed in the fact that I had to wait 20 minutes for them to CALL the person who wrote the check for verification, even though I provided a social security card and a license. Remarkably inefficient, inexplicably slow, and enough to prevent me from ever opening an account in this bank. Out of all the accounts I've ever had, none of them EVER had to call the person who wrote the check for verification. It's amazing to me that an establishment of Ion' s reputation seems to think that everyday people have a minimum of 20 minutes to waste for them at any given moment. Unacceptable policies.",08/31/2019 17:42:13,Ion Bank,maps,9,NEGATIVE,0.216818705201149,0.6404438018798828,0.0097718983888626,0.1329655796289444,POSITIVE,Environmental,1,Social External
The staff are so friendly and ready to help! Ion is also a positive force in the community!,03/26/2020 09:30:31,Ion Bank,maps,9,POSITIVE,0.9968737363815308,3.325345096527599e-05,0.0030315059702843,6.151132402010262e-05,POSITIVE,Social Internal,1,Social Internal
I love this bank.   Everyone here is so friendly and helpful.,08/29/2022 12:43:15,Essex Savings Bank,maps,4,POSITIVE,0.9996371269226074,2.7365955247660168e-05,0.0002888928574975,4.660431659431197e-05,POSITIVE,Other,1,Social External
Always a pleasant experience💯💯🙌🙌❤️❤️‼️‼️,05/31/2022 13:12:09,Essex Savings Bank,maps,4,POSITIVE,0.9993083477020264,2.7737934942706488e-05,0.0006181961507536,4.569615339278244e-05,POSITIVE,Other,1,Social External
"The best bank in CT, hands down. We have a variety of accounts with them and get that “local bank” feel whenever we go there. The managers are personable and knowledgeable, the tellers are well-trained. They even recognize our voices on the phone (and know how many lollipops to give the kids which we never have to ask for). It’s the best branch in the area by far. Can’t say enough good things about it. Nice to be with a bank we can trust!",06/11/2019 13:35:21,Citizens Bank,maps,21,POSITIVE,0.981674313545227,0.0002379366778768,0.0179380998015403,0.0001497341290814,POSITIVE,Environmental,1,Social External
"Pete Gerardi, branch manager of Newtown Savings Bank in Brookfield, makes banking simple and easy. His friendly and eager staff always go out of their way to help. I highly recommend Newtown Savings Bank for all your business and personal needs.",11/02/2017 13:14:26,Citizens Bank,maps,21,POSITIVE,0.9411367774009703,0.0001035319510265,0.0587142147123813,4.541743692243472e-05,POSITIVE,Environmental,1,Environmental
"Bad websites are my pet peeve...  I can't stand a clunky website.  I had been dealing with Chase's faulty website for a long time and was very hopeful that Newtown Savings Bank had their act together.  Sure enough, like Pete said they've got a very customizable site and a good app.  They've got 2 thumbs up from me.",01/24/2018 21:16:51,Citizens Bank,maps,21,MIXED,0.0353054255247116,0.3535798192024231,0.0039734486490488,0.6071413159370422,POSITIVE,Other,1,Social External
Everytime I went to cash a payroll check issued by their bank. They would treat me like a criminal. Because I didn't grow up with a silverspoon in my mouth.  Just jerks. Spoil pompous Fairfield county.,06/23/2018 14:12:35,Citizens Bank,maps,21,NEGATIVE,0.0058908918872475,0.9033752679824828,0.0894088670611381,0.0013250046176835,POSITIVE,Other,1,Social External
"At one point we had accounts with 5 different banks & none of the others even came close to the quality of both people and services from this ""small"" bank with a BIG heart!",12/30/2021 15:14:27,Citizens Bank,maps,21,POSITIVE,0.7272054553031921,0.2141169160604477,0.0518833026289939,0.0067942785099148,POSITIVE,Social External,1,Social External
Would have been great if they were open during the ice storm oh well...,02/04/2022 21:36:51,Citizens Bank,maps,21,NEGATIVE,0.0053471433930099,0.6441507935523987,0.0138277895748615,0.3366743326187134,POSITIVE,Other,1,Social External
yea might be a one shot deal,05/12/2018 00:49:05,Citizens Bank,maps,21,MIXED,0.0517841652035713,0.1757129579782486,0.2059554159641266,0.5665473937988281,POSITIVE,Other,1,Social External
As a family we’ve been banking with FCB for decades. They’ve always been professional and extra helpful when addressing specific banking needs. If you’re looking for a great local bank with great customer support we highly recommend them.,12/21/2023 13:40:37,Citizens Bank,maps,21,POSITIVE,0.976545512676239,0.0003958295565098,0.0229211933910846,0.0001375278225168,POSITIVE,Environmental,1,Environmental
Yamina was amazing and went above a beyond to be helpful. Thank you to the team at FFLD country bank and Yamina in particular.,02/26/2024 16:51:12,Citizens Bank,maps,21,POSITIVE,0.9984826445579528,2.935838347184472e-05,0.0014577242545783,3.026536978723016e-05,POSITIVE,Other,1,Social External
"Yamina and Johanna are best of best.
If your looking for great customer service, 121 New Canaan Ave is the best",02/17/2024 16:29:40,Citizens Bank,maps,21,POSITIVE,0.9611098170280457,0.0015597204910591,0.0371554121375083,0.0001751026138663,POSITIVE,Social External,1,Social External
I met with Yamina Berrabeh-Mayen at Fairfield County Bank on New Cannan Ave. She was very helpful and met my needs perfectly. I have to meet with her tomorrow and looking forward to it. Thanks Fairfield County Bank. 👍🏻😁👍🏻,10/26/2023 19:49:25,Citizens Bank,maps,21,POSITIVE,0.994573175907135,8.64382745930925e-05,0.0053289709612727,1.13973073894158e-05,POSITIVE,Other,1,Social External
"Been a customer here since a young child! Everyone always helpful, recently had a check fraud experience that they helped with, making a bad problem more tolerable.",03/11/2024 15:14:28,Citizens Bank,maps,21,POSITIVE,0.8608947992324829,0.0348962098360061,0.0161297712475061,0.0880792066454887,POSITIVE,Social External,1,Social External
"Yamina Berrabeh-Mayen took the time this past week to help me set up a new debit card and assist me with the wallet application on my iphone and watch. She acted in a very friendly and professional manner. As far as I am concerned, I would recommend her for anyone needing help. That being said, all of the employees at Fairfield County Bank are extremely helpful and friendly. My family has been doing business with this bank for many years and we have greatly appreciated the professional, courteous, and prompt responses to our personal needs.",06/29/2023 16:42:36,Citizens Bank,maps,21,POSITIVE,0.9905739426612854,5.021324614062905e-05,0.0092976549640297,7.822285260772333e-05,POSITIVE,Environmental,1,Environmental
Yamina was a great help and has been a wonderful assets to the branch.,01/11/2024 17:04:17,Citizens Bank,maps,21,POSITIVE,0.9989325404167176,3.700455272337422e-05,0.0009520233143121,7.8340875916183e-05,POSITIVE,Other,1,Social External
Fantastic customer service.  Very attentive and quick to respond.  The way a banking experience should be at all banks!,11/28/2023 12:17:35,Citizens Bank,maps,21,POSITIVE,0.999489426612854,2.2343088858178817e-05,0.0004572597390506,3.085217031184584e-05,POSITIVE,Social External,1,Social External
"In the 3 years I’ve been using Fairfield county bank I have had nothing but a horrible experience.  Their customer service is atrocious. The absolute worst bank to use if you own a small business by far.  All they do is look for any way possible to charge you their ridiculous fees over and over. As a small business, just me, it takes time to get invoices submitted to customers as I’m out working every day than need to do the billing myself.  The amount of fees I’ve paid in the three years is insane not to mention they love those $10 daily negative balance charges while checks are processing for payment.  They don’t even have the curtesy to answer emails.  I sent a email to the manager of New Canaan Ave branch, Isaac Walcott, to never hear back plus a follow up asking about it to no response.  I would never recommend this bank to anyone, especially if you run a small business",05/20/2023 10:28:02,Citizens Bank,maps,21,NEGATIVE,0.000445976271294,0.9992220401763916,0.0002679424942471,6.405939348042011e-05,POSITIVE,Environmental,1,Environmental
We have been doing our banking with Fairfield County Bank for over 10 years. All the employees are so friendly especially at the New Canaan branch. The customer service at this branch is exceptional. Yamina has helped me several times. She is very knowledgeable and kind. You won’t go wrong with Fairfield County Bank.,03/17/2022 20:19:40,Citizens Bank,maps,21,POSITIVE,0.9960838556289672,3.435227336012758e-05,0.0038460744544863,3.573935100575909e-05,POSITIVE,Social Internal,1,Social Internal
This is my favorite Fairfield County Bank branch. They are always helpful and very efficient.,01/03/2024 15:46:49,Citizens Bank,maps,21,POSITIVE,0.9993185997009276,2.6812929718289524e-05,0.0006193071021698,3.525531792547554e-05,POSITIVE,Other,1,Social External
"I am a customer of this location and I wanted to take the time to share my experience every time I visit this branch.  All the employees are friendly and they provide a great customer service but Alicia Ochoa is always magnificent.  She provides an outstanding customer service, always with a smile and the most important for me is that she goes always an extra mile to help out and satisfy her customers.  Any company would be proud to have employees like her. I want to thanks Alicia for her great service.",02/24/2021 21:11:44,Citizens Bank,maps,21,POSITIVE,0.9967067837715148,4.4360091123962775e-05,0.0029949801973998,0.0002539474808145,POSITIVE,Social Internal,1,Social Internal
My father was a member of the bank for many years. He recently passed away and everybody there knew him. I felt like I was being taking under their wing and helped me walk through the whole estate process. They were very protective of my dad's money making sure I had all the documents i's dotted and it's crossed. They were very professional in the entire process. I want to give a special shout out to Yamina at the broad River branch on New Canaan avenue outstanding customer service.,08/11/2022 14:53:55,Citizens Bank,maps,21,POSITIVE,0.994419515132904,0.0001693543308647,0.0053686229512095,4.2457821109564975e-05,POSITIVE,Social External,1,Social External
As a new customer with FCB I found Yamina to be very knowledgeable and helpful.,10/13/2023 14:17:17,Citizens Bank,maps,21,POSITIVE,0.9825142025947572,0.0004572711477521,0.0167245063930749,0.0003040519950445,POSITIVE,Social External,1,Social External
"I have been assisting an elderly relative with her banking at FCB for a while now, and everyone at the bank has been so helpful during this process.  They are not only patient with my 95 year old relative (who often shows up at their office!), but with me as  well.  I appreciate all they do for us!",03/09/2022 16:55:38,Citizens Bank,maps,21,POSITIVE,0.9911931157112122,0.0001135332640842,0.0086502339690923,4.307047129259445e-05,POSITIVE,Other,1,Social External
"Yamina is a one of a kind representative for your bank. She treat the customers as if they were long time friends. She sets an excellent example of how work should be done. Always look forward to entering the bank and seeing her. Her efficiency with handling issues is quick and seamless.
RROM Insulation",03/10/2022 13:56:11,Citizens Bank,maps,21,POSITIVE,0.9522258639335632,0.000150659616338,0.0474962368607521,0.0001272596418857,POSITIVE,Environmental,1,Social External
"We are a family owned and operated business, we have been working with Fairfield County Bank for over 15 years.  Yamina I believe is in the Broadriver branch and Cathy, now in the Danbury branch, have been very, very helpful and wonderful to us.   Great service and very personable.  Thank you to them and their quick service.",10/14/2020 14:45:37,Citizens Bank,maps,21,POSITIVE,0.9931517839431764,3.976770312874578e-05,0.0067149847745895,9.344809950562194e-05,POSITIVE,Social External,1,Social External
I have been banking with FCB for decades. Their attention to detail and their customer service model is wonderful!  It’s a small town feel with all the services of a large faceless bank. Kudos FCB!  Special shout out to Gail. She is fantastic!,04/14/2022 12:52:54,Citizens Bank,maps,21,POSITIVE,0.9993415474891664,5.4115953389555216e-05,0.0005635367124341,4.080797953065485e-05,POSITIVE,Social External,1,Social External
Extremely helpful and courtesy. A pleasure to do business with,11/29/2023 18:43:02,Citizens Bank,maps,21,POSITIVE,0.9996432065963744,2.4504386601620357e-05,0.0002795673208311,5.2613071602536365e-05,POSITIVE,Social External,1,Social External
"My pocket book was stolen over the weekend. Yamina Berrabeh-Mayen made the entire process of changing our accounts, establishing new debit cards and checks easy and seamless. What I expected to be a stressful process was not. I am very thankful for her compassion, patience, and attention to detail. I especially appreciate the follow up phone calls from her regarding any changes/activity on our old account. We are proud customers of Fairfield County Saving Bank.",08/03/2021 16:54:40,Citizens Bank,maps,21,POSITIVE,0.9888577461242676,0.0003390843630768,0.01033172942698,0.0004715270479209,POSITIVE,Social External,1,Social External
"I have been with Fairfield County Bank for 26 years—starting with my very first bank account—and I trust FCB more than any other bank, not only for the friendly smiles that I am always greeted with or the helpful tips that are given to me about my accounts, but for the genuine and heartfelt relationships that I have developed with the tellers, the accountants and the customer reps who work there. If you need assistance with any issue—whether it’s making an overseas payment or opening a new savings account, Yamina Berrabeh-Mayen (Customer Service Representative in the Norwalk branch) is the person to contact! She’s a star employee—I wouldn’t have been able to finally pay off my overseas student loan without her. She goes out of her way to make customers happy, and I am so grateful to her for all that she does for me. Thank you, Yamina!",10/27/2021 12:41:50,Citizens Bank,maps,21,POSITIVE,0.5977270007133484,0.0147209577262401,0.3857284188270569,0.0018236632458865,POSITIVE,Social Internal,1,Social Internal
Best Customer experience every time I come to Fairfield County Bank..  All the staff there are very friendly and always Eager to help you.. Especially Yamina Berrabeh-Mayen. She's a very sweet person with a Beautiful Smile 🥰,06/11/2021 20:16:08,Citizens Bank,maps,21,POSITIVE,0.9990033507347108,2.8303524231887423e-05,0.0009432848892174,2.4983823095681142e-05,POSITIVE,Social Internal,1,Social Internal
Yamena and Isaac have been very helpful with our business accounts. We’ve had some timely transactions that needed attention and they both handled them with fast attention and detail.,03/02/2022 19:14:37,Citizens Bank,maps,21,POSITIVE,0.995538890361786,4.474236993701197e-05,0.0043732142075896,4.3119758629472926e-05,POSITIVE,Social External,1,Social External
Yamina stayed late to open my account today.  Off to a great start with client service that is refreshing and missing from most banks!,10/20/2022 21:00:02,Citizens Bank,maps,21,MIXED,0.0808863714337349,0.1938974857330322,0.0091924602165818,0.7160236239433289,POSITIVE,Social External,1,Social External
I recently opened an account with Customers Bank and their representatives Alicia Ochoa  extremely helpful in explaining how to use and make transactions through this site. I was very impressed with their customers service team and would recommend this bank for anybody who is looking for a company who has your back and best interest at heart. Thank you😊,02/23/2021 15:38:41,Citizens Bank,maps,21,POSITIVE,0.9948986172676086,3.817032120423392e-05,0.0050282105803489,3.5042892704950646e-05,POSITIVE,Environmental,1,Environmental
Yamina Berrabeh-Mayen is such a huge help every time I need to open an account. She makes sure that the account my kids or myself need is appropriate. Welcomes you with a small every time. I love going to the New Canaan Ave branch because all the staff is great.,04/10/2021 19:32:58,Citizens Bank,maps,21,POSITIVE,0.9945313930511476,5.800363578600809e-05,0.0053928052075207,1.783570769475773e-05,POSITIVE,Social Internal,1,Social Internal
The staff at Fairfield County Bank are great! Always greeting you with a smile!,08/31/2023 18:53:12,Citizens Bank,maps,21,POSITIVE,0.9990309476852416,3.923522308468819e-05,0.0009119879687204,1.7930111425812356e-05,POSITIVE,Social Internal,1,Social Internal
"The team at the Broad River branch of the Fairfield County Bank has been consistently excellent in their transactions with Viking Construction. Gail and her team make us feel valued and cared for – they watch our backs, and we appreciate all of the diligence.",08/17/2021 18:50:58,Citizens Bank,maps,21,POSITIVE,0.8787075281143188,0.0001168647722806,0.1210804060101509,9.51912224991247e-05,POSITIVE,Other,1,Social External
"It is rare to find a bank that is a pleasure to deal with, but this is the case here.  They will take the time to offer any possible options, and are all so courteous and pleasant to deal with.
I have gone to several branches and have found this to be consistent from the tellers to the managers.  Give them a try if you are tired of impersonal, rushed service, as I had found at some of the larger bank chains.",06/22/2021 13:14:22,Citizens Bank,maps,21,POSITIVE,0.7169537544250488,0.0230902303010225,0.0482992343604564,0.2116567343473434,POSITIVE,Social External,1,Social External
Thank you Yamina for helping me again!! You're always so helpful with my needs. I've never used a Community Bank before .. only large chains .. and this one is wonderful!!,05/03/2021 15:20:15,Citizens Bank,maps,21,POSITIVE,0.9994113445281982,3.148676114506088e-05,0.0005432370235212,1.4029968042450491e-05,POSITIVE,Social External,1,Social External
"Very friendly and welcoming branch....Yamina has gone above and beyond to help with any request I have had.
Everyone always has smiles  on their faces!",07/01/2021 12:41:26,Citizens Bank,maps,21,POSITIVE,0.998806357383728,2.7696514734998345e-05,0.0011466150172054,1.928111123561393e-05,POSITIVE,Other,1,Social External
"This is the best bank if you love great customer service, friendly , comfortable and professional personnel ! I have banked for over 40 years at this bank and Yasmina and Gail and the rest of the staff at Broad River branch are top Notch!!! Thanks for all you do!!!🥰🥰🥰🥰🥰🥰",02/18/2022 20:25:18,Citizens Bank,maps,21,POSITIVE,0.9991795420646667,2.4760216547292657e-05,0.0007686144672334,2.704810867726337e-05,POSITIVE,Social Internal,1,Social Internal
"After dealing with arrogance and ignorance of big banks a lot,  I found the employees of this branch to be much more professional and caring. I am not even their customer. However, they found the time to research the neccessary info for me while BOA just kept saying nonsense. I would like to thank everyone at this branch and wish them long years of prosperity!!!!",08/09/2018 21:04:25,Citizens Bank,maps,21,POSITIVE,0.7288459539413452,0.0746316835284233,0.0042038573883473,0.1923185139894485,POSITIVE,Social Internal,1,Social Internal
"Isaac, Yamina and staff continuously provide exceptional customer service. You can rest assured that you are in good hands at Fairfield County Bank!",04/09/2021 16:36:07,Citizens Bank,maps,21,POSITIVE,0.97518128156662,0.0001804506900953,0.0245845187455415,5.379830690799281e-05,POSITIVE,Social Internal,1,Social Internal
"Leaving Bank of America after 20 years.  Decided to do as much business with local companies as possible.  Opened an account with Fairfield County Bank a month ago...love them!!!

Website is awesome, all features BOA have and more.  You can see your credit score! They have a thing called Money Manager 360 where you can link all your accounts (credit card, mortgage, investment accounts ect) so you can see your bottom line (net worth) in one place.

And get this, the women who opened my account, Yamina Berrabeth-Mayen gave me her card.  I've called twice since opening the account, both times she picked up after a few rings.  Imagine that, talking to a live person at your local branch!

My only regret is not doing this years ago!",03/12/2021 16:00:15,Citizens Bank,maps,21,POSITIVE,0.8109292387962341,0.0123958149924874,0.1754483431577682,0.0012265661498531,POSITIVE,Social External,1,Social External
"Outstanding service!  We switched to FCB after having identity theft when our accounts were with a major bank. I have not been disappointed, with with our personal finances and professional.  I highly recommend this team.",10/14/2020 14:26:04,Citizens Bank,maps,21,POSITIVE,0.999706208705902,4.597005681716837e-05,0.0002309493575012,1.679403430898674e-05,POSITIVE,Environmental,1,Environmental
The best service always helpful !,03/04/2024 20:25:42,Citizens Bank,maps,21,POSITIVE,0.9993715882301332,3.2983884011628106e-05,0.0004738264833576,0.0001215544471051,POSITIVE,Social External,1,Social External
Yamina was very nice and we even had a small conversation during our quick interaction. Thank you again!,03/11/2022 15:35:54,Citizens Bank,maps,21,POSITIVE,0.9992846846580504,2.9823326258338057e-05,0.0006661678198724,1.9352090021129698e-05,POSITIVE,Other,1,Social External
Yamina went above and beyond to help me get what I needed.  I really appreciated her excellent customer service.,06/14/2021 12:05:07,Citizens Bank,maps,21,POSITIVE,0.9991503953933716,3.690934318001382e-05,0.0007645697914995,4.816067303181626e-05,POSITIVE,Social External,1,Social External
